state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_updates,adult_system_stress,child_system_stress,digital_friction_index,log_digital_friction,friction_outlier
Madhya Pradesh,khargone,2025,6,242,258,26,0.0,0.0,11856.0,9728.0,526,21584.0,9728.0,11856.0,360.2962962962963,5.889698387052882,False
Madhya Pradesh,khargone,2025,7,2569,1929,226,238.0,1147.0,14360.0,15964.0,4724,31709.0,17111.0,14598.0,75.37885462555066,4.335705885947183,False
Madhya Pradesh,khargone,2025,9,2421,1123,91,701.0,5091.0,4806.0,7373.0,3635,17971.0,12464.0,5507.0,135.47826086956522,4.916165340912804,False
Madhya Pradesh,khargone,2025,10,1016,313,37,269.0,2207.0,1798.0,2814.0,1366,7088.0,5021.0,2067.0,132.1315789473684,4.89133795456555,False
Madhya Pradesh,khargone,2025,11,1554,459,26,517.0,4043.0,2649.0,4977.0,2039,12186.0,9020.0,3166.0,334.0740740740741,5.814351624021413,False
Madhya Pradesh,khargone,2025,12,1511,383,39,652.0,5350.0,4461.0,7359.0,1933,17822.0,12709.0,5113.0,317.725,5.764328662024186,False
Madhya Pradesh,mandla,2025,9,1295,114,0,513.0,3727.0,2058.0,2214.0,1409,8512.0,5941.0,2571.0,5941.0,8.689801056022553,True
Madhya Pradesh,mandla,2025,10,841,49,2,313.0,1810.0,1552.0,1187.0,892,4862.0,2997.0,1865.0,999.0,6.907755278982137,False
Madhya Pradesh,mandla,2025,11,1281,60,2,422.0,3010.0,1735.0,1828.0,1343,6995.0,4838.0,2157.0,1612.6666666666667,7.386264301271584,False
Madhya Pradesh,mandla,2025,12,1150,25,1,634.0,4575.0,3193.0,2918.0,1176,11320.0,7493.0,3827.0,3746.5,8.228844229976753,False
Madhya Pradesh,mandsaur,2025,9,1576,331,3,793.0,3642.0,2976.0,3766.0,1910,11177.0,7408.0,3769.0,1852.0,7.52456122628536,False
Madhya Pradesh,mandsaur,2025,10,1219,110,6,306.0,2171.0,1228.0,1709.0,1335,5414.0,3880.0,1534.0,554.2857142857143,6.31948278179691,False
Madhya Pradesh,mandsaur,2025,11,3255,225,9,556.0,4052.0,1866.0,3022.0,3489,9496.0,7074.0,2422.0,707.4,6.563008905908679,False
Madhya Pradesh,mandsaur,2025,12,1344,149,6,753.0,4771.0,3852.0,4182.0,1499,13558.0,8953.0,4605.0,1279.0,7.154615356913663,False
Madhya Pradesh,morena,2025,4,1027,459,82,525.0,2785.0,13689.0,6168.0,1568,23167.0,8953.0,14214.0,107.86746987951807,4.690131269791296,False
Madhya Pradesh,morena,2025,5,709,313,44,745.0,4130.0,14758.0,5544.0,1066,25177.0,9674.0,15503.0,214.9777777777778,5.3751755217331505,False
Madhya Pradesh,morena,2025,6,1327,872,70,385.0,1678.0,17412.0,6791.0,2269,26266.0,8469.0,17797.0,119.28169014084507,4.7898364097413,False
Madhya Pradesh,morena,2025,7,3228,2669,176,1893.0,7591.0,13840.0,8283.0,6073,31607.0,15874.0,15733.0,89.68361581920904,4.507376699339389,False
Madhya Pradesh,morena,2025,9,2220,1297,66,1296.0,7428.0,4643.0,4271.0,3583,17638.0,11699.0,5939.0,174.61194029850745,5.168276676033435,False
Madhya Pradesh,morena,2025,10,1063,425,98,465.0,3895.0,2085.0,2059.0,1586,8504.0,5954.0,2550.0,60.14141414141414,4.113189445757097,False
Madhya Pradesh,morena,2025,11,2324,898,70,1044.0,6792.0,5066.0,4080.0,3292,16982.0,10872.0,6110.0,153.1267605633803,5.037775384377127,False
Madhya Pradesh,morena,2025,12,2073,643,52,1398.0,8468.0,7082.0,5423.0,2768,22371.0,13891.0,8480.0,262.0943396226415,5.572512673647735,False
Madhya Pradesh,narsinghpur,2025,7,312,189,13,395.0,1478.0,7018.0,5833.0,514,14724.0,7311.0,7413.0,522.2142857142857,6.259991104270009,False
Madhya Pradesh,narsinghpur,2025,9,1824,628,31,440.0,3122.0,3388.0,3638.0,2483,10588.0,6760.0,3828.0,211.25,5.357764825191457,False
Madhya Pradesh,narsinghpur,2025,10,559,172,19,184.0,1448.0,2838.0,1525.0,750,5995.0,2973.0,3022.0,148.65,5.008299234298708,False
Madhya Pradesh,narsinghpur,2025,11,1188,265,23,345.0,2457.0,3674.0,2502.0,1476,8978.0,4959.0,4019.0,206.625,5.335733567933459,False
Madhya Pradesh,narsinghpur,2025,12,896,186,5,553.0,3239.0,4802.0,3392.0,1087,11986.0,6631.0,5355.0,1105.1666666666667,7.00865586391787,False
Madhya Pradesh,neemuch,2025,9,1064,347,2,567.0,3050.0,2294.0,2034.0,1413,7945.0,5084.0,2861.0,1694.6666666666667,7.435831256154655,False
Madhya Pradesh,neemuch,2025,10,635,108,0,177.0,1351.0,943.0,666.0,743,3137.0,2017.0,1120.0,2017.0,7.609862200913554,False
Madhya Pradesh,neemuch,2025,11,1659,165,13,416.0,2628.0,2420.0,1572.0,1837,7036.0,4200.0,2836.0,300.0,5.707110264748875,False
Madhya Pradesh,neemuch,2025,12,703,126,2,534.0,2850.0,2938.0,1818.0,831,8140.0,4668.0,3472.0,1556.0,7.350516171833998,False
Madhya Pradesh,niwari,2025,9,2,0,0,37.0,209.0,4.0,9.0,2,259.0,218.0,41.0,218.0,5.389071729816501,False
Madhya Pradesh,niwari,2025,10,3,1,0,9.0,99.0,1.0,1.0,4,110.0,100.0,10.0,100.0,4.61512051684126,False
Madhya Pradesh,niwari,2025,11,2,1,0,19.0,245.0,3.0,8.0,3,275.0,253.0,22.0,253.0,5.537334267018537,False
Madhya Pradesh,niwari,2025,12,4,0,1,37.0,311.0,9.0,6.0,5,363.0,317.0,46.0,158.5,5.072043922224899,False
Madhya Pradesh,panna,2025,4,107,33,19,0.0,0.0,11063.0,6229.0,159,17292.0,6229.0,11063.0,311.45,5.74444445637509,False
Madhya Pradesh,panna,2025,5,140,71,13,344.0,1988.0,8098.0,4489.0,224,14919.0,6477.0,8442.0,462.64285714285717,6.13911455141821,False
Madhya Pradesh,panna,2025,7,301,173,13,401.0,1685.0,9743.0,6825.0,487,18654.0,8510.0,10144.0,607.8571428571429,6.411583663603249,False
Madhya Pradesh,panna,2025,9,2713,916,17,608.0,4003.0,3313.0,3608.0,3646,11532.0,7611.0,3921.0,422.8333333333333,6.049340296194065,False
Madhya Pradesh,panna,2025,10,1153,407,19,255.0,2294.0,1358.0,1673.0,1579,5580.0,3967.0,1613.0,198.35,5.295062073827364,False
Madhya Pradesh,panna,2025,11,1432,493,16,564.0,3670.0,2495.0,3007.0,1941,9736.0,6677.0,3059.0,392.7647058823529,5.975753537715056,False
Madhya Pradesh,panna,2025,12,928,304,31,600.0,4399.0,3067.0,3767.0,1263,11833.0,8166.0,3667.0,255.1875,5.545909598264556,False
Madhya Pradesh,raisen,2025,4,410,83,22,464.0,2305.0,12151.0,5601.0,515,20521.0,7906.0,12615.0,343.7391304347826,5.842787987343249,False
Madhya Pradesh,raisen,2025,9,2261,592,10,775.0,4365.0,4547.0,5119.0,2863,14806.0,9484.0,5322.0,862.1818181818181,6.760625350448016,False
Madhya Pradesh,raisen,2025,10,885,175,35,308.0,2446.0,2153.0,2517.0,1095,7424.0,4963.0,2461.0,137.86111111111111,4.933474232957461,False
Madhya Pradesh,raisen,2025,11,1189,170,39,541.0,3592.0,2925.0,3672.0,1398,10730.0,7264.0,3466.0,181.6,5.207297968160868,False
Madhya Pradesh,raisen,2025,12,1403,204,15,665.0,4728.0,4698.0,6104.0,1622,16195.0,10832.0,5363.0,677.0,6.519147287940395,False
Madhya Pradesh,rajgarh,2025,9,1685,679,4,740.0,2849.0,3732.0,5982.0,2368,13303.0,8831.0,4472.0,1766.2,7.477151652105907,False
Madhya Pradesh,rajgarh,2025,10,640,198,12,255.0,1976.0,2245.0,2848.0,850,7324.0,4824.0,2500.0,371.0769230769231,5.9191006153614465,False
Madhya Pradesh,rajgarh,2025,11,1484,342,5,616.0,3511.0,3963.0,4851.0,1831,12941.0,8362.0,4579.0,1393.6666666666667,7.240410717076649,False
Madhya Pradesh,rajgarh,2025,12,2572,316,13,906.0,4709.0,5359.0,7406.0,2901,18380.0,12115.0,6265.0,865.3571428571429,6.764297228693622,False
Madhya Pradesh,ratlam,2025,9,1847,637,6,643.0,4302.0,3236.0,4147.0,2490,12328.0,8449.0,3879.0,1207.0,7.0967213784947605,False
Madhya Pradesh,ratlam,2025,10,946,207,1,305.0,2449.0,2080.0,2036.0,1154,6870.0,4485.0,2385.0,2242.5,7.715792425416038,False
Madhya Pradesh,ratlam,2025,11,2665,454,45,632.0,4872.0,6169.0,4309.0,3164,15982.0,9181.0,6801.0,199.58695652173913,5.301247851089461,False
Madhya Pradesh,ratlam,2025,12,922,135,23,671.0,4904.0,22448.0,4092.0,1080,32115.0,8996.0,23119.0,374.8333333333333,5.929145782708724,False
Madhya Pradesh,rewa,2025,9,3149,644,2,1500.0,10686.0,9029.0,8344.0,3795,29559.0,19030.0,10529.0,6343.333333333333,8.755317305019675,True
Madhya Pradesh,rewa,2025,10,2235,326,6,743.0,6827.0,4498.0,5071.0,2567,17139.0,11898.0,5241.0,1699.7142857142858,7.43880360986565,False
Madhya Pradesh,rewa,2025,11,2478,350,10,1144.0,9382.0,5191.0,6150.0,2838,21867.0,15532.0,6335.0,1412.0,7.253470382684528,False
Madhya Pradesh,rewa,2025,12,1724,183,12,1284.0,9926.0,6884.0,7799.0,1919,25893.0,17725.0,8168.0,1363.4615384615386,7.218515152474861,False
Madhya Pradesh,sagar,2025,4,183,26,12,368.0,2521.0,17815.0,10875.0,221,31579.0,13396.0,18183.0,1030.4615384615386,6.938732044818106,False
Madhya Pradesh,sagar,2025,6,131,53,17,474.0,2716.0,22547.0,9845.0,201,35582.0,12561.0,23021.0,697.8333333333334,6.549412277942707,False
Madhya Pradesh,sagar,2025,7,1201,320,51,1229.0,6339.0,20512.0,12563.0,1572,40643.0,18902.0,21741.0,363.5,5.898526551448713,False
Madhya Pradesh,sagar,2025,9,3017,658,12,1086.0,7444.0,7194.0,7234.0,3687,22958.0,14678.0,8280.0,1129.076923076923,7.03004098290889,False
Madhya Pradesh,sagar,2025,10,1576,230,85,402.0,3686.0,3355.0,3339.0,1891,10782.0,7025.0,3757.0,81.68604651162791,4.41505086363001,False
Madhya Pradesh,sagar,2025,11,3032,310,152,802.0,7120.0,5654.0,5799.0,3494,19375.0,12919.0,6456.0,84.43790849673202,4.4477898957073485,False
Madhya Pradesh,sagar,2025,12,2236,233,49,1107.0,8618.0,9488.0,8098.0,2518,27311.0,16716.0,10595.0,334.32,5.815085299769657,False
Madhya Pradesh,satna,2025,4,368,55,14,798.0,4537.0,14538.0,7769.0,437,27642.0,12306.0,15336.0,820.4,6.711010201522458,False
Madhya Pradesh,satna,2025,7,488,121,20,1235.0,4653.0,15890.0,12030.0,629,33808.0,16683.0,17125.0,794.4285714285714,6.678881052958943,False
Madhya Pradesh,satna,2025,9,4042,772,9,1243.0,10498.0,7145.0,8427.0,4823,27313.0,18925.0,8388.0,1892.5,7.546182247341849,False
Madhya Pradesh,satna,2025,10,2041,391,19,634.0,4801.0,4780.0,4913.0,2451,15128.0,9714.0,5414.0,485.7,6.187647916839409,False
Madhya Pradesh,satna,2025,11,2610,327,29,847.0,6921.0,6293.0,6525.0,2966,20586.0,13446.0,7140.0,448.2,6.107468222864288,False
Madhya Pradesh,satna,2025,12,1859,257,56,1197.0,8455.0,10263.0,9069.0,2172,28984.0,17524.0,11460.0,307.43859649122805,5.73152278460824,False
Madhya Pradesh,sehore,2025,7,1151,496,26,348.0,1481.0,9373.0,12005.0,1673,23207.0,13486.0,9721.0,499.48148148148147,6.215570598033757,False
Madhya Pradesh,sehore,2025,9,993,312,4,338.0,1849.0,2632.0,4565.0,1309,9384.0,6414.0,2970.0,1282.8,7.157579708877678,False
Madhya Pradesh,sehore,2025,10,503,107,8,188.0,1212.0,1685.0,2166.0,618,5251.0,3378.0,1873.0,375.3333333333333,5.930475275481553,False
Madhya Pradesh,sehore,2025,11,936,170,12,333.0,2224.0,2607.0,3879.0,1118,9043.0,6103.0,2940.0,469.46153846153845,6.153714209587416,False
Madhya Pradesh,sehore,2025,12,1486,207,4,508.0,3319.0,6699.0,5942.0,1697,16468.0,9261.0,7207.0,1852.2,7.524669153542494,False
Madhya Pradesh,seoni,2025,9,2063,234,0,670.0,5851.0,2944.0,3600.0,2297,13065.0,9451.0,3614.0,9451.0,9.1539816383068,True
Madhya Pradesh,seoni,2025,10,812,83,3,326.0,2253.0,1712.0,1615.0,898,5906.0,3868.0,2038.0,967.0,6.875232087276577,False
Madhya Pradesh,seoni,2025,11,1293,99,4,561.0,4518.0,2289.0,2805.0,1396,10173.0,7323.0,2850.0,1464.6,7.2900199939198655,False
Madhya Pradesh,seoni,2025,12,1311,94,1,985.0,5683.0,3720.0,4105.0,1406,14493.0,9788.0,4705.0,4894.0,8.49596955496461,True
Madhya Pradesh,shahdol,2025,9,1215,335,11,513.0,4173.0,2781.0,4087.0,1561,11554.0,8260.0,3294.0,688.3333333333334,6.53572494696021,False
Madhya Pradesh,shahdol,2025,10,723,155,5,309.0,2104.0,1460.0,1888.0,883,5761.0,3992.0,1769.0,665.3333333333334,6.501790045832291,False
Madhya Pradesh,shahdol,2025,11,924,140,37,344.0,3009.0,1760.0,2428.0,1101,7541.0,5437.0,2104.0,143.07894736842104,4.970361394958315,False
Madhya Pradesh,shahdol,2025,12,1266,152,1,554.0,4712.0,4211.0,5046.0,1419,14523.0,9758.0,4765.0,4879.0,8.492900498847193,True
Madhya Pradesh,shajapur,2025,9,1426,463,9,511.0,2960.0,3471.0,5434.0,1898,12376.0,8394.0,3982.0,839.4,6.7338779689708455,False
Madhya Pradesh,shajapur,2025,10,823,136,2,198.0,1802.0,1743.0,2247.0,961,5990.0,4049.0,1941.0,1349.6666666666667,7.208353576700464,False
Madhya Pradesh,shajapur,2025,11,1674,219,6,446.0,3693.0,2914.0,4503.0,1899,11556.0,8196.0,3360.0,1170.857142857143,7.0663450709474365,False
Madhya Pradesh,shajapur,2025,12,1289,164,5,702.0,4789.0,4171.0,5880.0,1458,15542.0,10669.0,4873.0,1778.1666666666667,7.48390036886877,False
Madhya Pradesh,sheopur,2025,4,209,163,24,0.0,0.0,4729.0,2741.0,396,7470.0,2741.0,4729.0,109.64,4.706281687356503,False
Madhya Pradesh,sheopur,2025,6,368,430,11,575.0,2906.0,7607.0,3440.0,809,14528.0,6346.0,8182.0,528.8333333333334,6.272562491682748,False
Madhya Pradesh,sheopur,2025,7,757,969,27,599.0,2532.0,5517.0,3840.0,1753,12488.0,6372.0,6116.0,227.57142857142858,5.431848759172559,False
Madhya Pradesh,sheopur,2025,9,687,732,50,430.0,3311.0,1612.0,1880.0,1469,7233.0,5191.0,2042.0,101.7843137254902,4.632632751159026,False
Madhya Pradesh,sheopur,2025,10,249,171,1,171.0,1361.0,564.0,734.0,421,2830.0,2095.0,735.0,1047.5,6.955115850341975,False
Madhya Pradesh,sheopur,2025,11,576,403,23,361.0,2497.0,1403.0,1695.0,1002,5956.0,4192.0,1764.0,174.66666666666666,5.168588259873252,False
Madhya Pradesh,sheopur,2025,12,928,425,3,583.0,3498.0,2732.0,2364.0,1356,9177.0,5862.0,3315.0,1465.5,7.2906338884175055,False
Madhya Pradesh,shivpuri,2025,4,499,259,111,0.0,0.0,9929.0,5487.0,869,15416.0,5487.0,9929.0,48.99107142857143,3.9118444180537986,False
Madhya Pradesh,shivpuri,2025,6,326,430,27,0.0,0.0,22227.0,12871.0,783,35098.0,12871.0,22227.0,459.67857142857144,6.132700557789932,False
Madhya Pradesh,shivpuri,2025,7,617,705,42,915.0,4983.0,22790.0,17989.0,1364,46677.0,22972.0,23705.0,534.2325581395348,6.28270134055778,False
Madhya Pradesh,shivpuri,2025,9,2341,1775,17,944.0,6682.0,4614.0,8214.0,4133,20454.0,14896.0,5558.0,827.5555555555555,6.719683890207575,False
Madhya Pradesh,shivpuri,2025,10,549,335,292,308.0,3044.0,1067.0,2157.0,1176,6576.0,5201.0,1375.0,17.75085324232082,2.931239257638152,False
Madhya Pradesh,shivpuri,2025,11,1248,632,201,590.0,6303.0,2614.0,5290.0,2081,14797.0,11593.0,3204.0,57.39108910891089,4.0671632944405705,False
Madhya Pradesh,shivpuri,2025,12,1405,597,15,977.0,8699.0,4608.0,8681.0,2017,22965.0,17380.0,5585.0,1086.25,6.991406851477747,False
Madhya Pradesh,sidhi,2025,9,1860,330,4,697.0,6694.0,3313.0,4130.0,2194,14834.0,10824.0,4010.0,2164.8,7.680545087194279,False
Madhya Pradesh,sidhi,2025,10,1457,136,3,370.0,3033.0,1874.0,2313.0,1596,7590.0,5346.0,2244.0,1336.5,7.198557478770161,False
Madhya Pradesh,sidhi,2025,11,1482,125,5,468.0,3702.0,1996.0,2501.0,1612,8667.0,6203.0,2464.0,1033.8333333333333,6.941995662136838,False
Madhya Pradesh,sidhi,2025,12,1228,131,2,615.0,4598.0,3083.0,3916.0,1361,12212.0,8514.0,3698.0,2838.0,7.951207156472972,False
Madhya Pradesh,singrauli,2025,9,1472,288,7,1032.0,7598.0,4201.0,3274.0,1767,16105.0,10872.0,5233.0,1359.0,7.215239978730097,False
Madhya Pradesh,singrauli,2025,10,1158,188,0,480.0,3679.0,2624.0,1895.0,1346,8678.0,5574.0,3104.0,5574.0,8.62604759632832,True
Madhya Pradesh,singrauli,2025,11,1181,177,3,631.0,4345.0,2789.0,2169.0,1361,9934.0,6514.0,3420.0,1628.5,7.396028498277616,False
Madhya Pradesh,singrauli,2025,12,1149,103,8,906.0,5498.0,3714.0,3624.0,1260,13742.0,9122.0,4620.0,1013.5555555555555,6.92220591928012,False
Madhya Pradesh,tikamgarh,2025,9,1734,688,3,886.0,4985.0,3813.0,6044.0,2425,15728.0,11029.0,4699.0,2757.25,7.922351699640416,False
Madhya Pradesh,tikamgarh,2025,10,837,223,5,274.0,2530.0,1719.0,2264.0,1065,6787.0,4794.0,1993.0,799.0,6.684611727667927,False
Madhya Pradesh,tikamgarh,2025,11,1640,370,15,579.0,4788.0,3364.0,4155.0,2025,12886.0,8943.0,3943.0,558.9375,6.327825170357797,False
Madhya Pradesh,tikamgarh,2025,12,1474,253,13,1010.0,6149.0,6643.0,6437.0,1740,20239.0,12586.0,7653.0,899.0,6.802394763324311,False
Madhya Pradesh,ujjain,2025,9,3638,698,6,845.0,6016.0,6768.0,5826.0,4342,19455.0,11842.0,7613.0,1691.7142857142858,7.434088605761427,False
Madhya Pradesh,ujjain,2025,10,2046,263,9,435.0,3446.0,4565.0,2826.0,2318,11272.0,6272.0,5000.0,627.2,6.4428585871045465,False
Madhya Pradesh,ujjain,2025,11,4110,485,62,878.0,6789.0,10049.0,5775.0,4657,23491.0,12564.0,10927.0,199.42857142857142,5.300457931047148,False
Madhya Pradesh,ujjain,2025,12,2493,283,5,1208.0,7742.0,12806.0,6942.0,2781,28698.0,14684.0,14014.0,2447.3333333333335,7.803162799939868,False
Madhya Pradesh,umaria,2025,9,1388,404,5,312.0,2687.0,2612.0,2930.0,1797,8541.0,5617.0,2924.0,936.1666666666666,6.842861139064147,False
Madhya Pradesh,umaria,2025,10,736,139,0,147.0,1256.0,1241.0,1359.0,875,4003.0,2615.0,1388.0,2615.0,7.86940171257709,False
Madhya Pradesh,umaria,2025,11,892,149,8,191.0,1628.0,1740.0,2096.0,1049,5655.0,3724.0,1931.0,413.77777777777777,6.027742901578365,False
Madhya Pradesh,umaria,2025,12,965,162,11,322.0,2680.0,3725.0,3575.0,1138,10302.0,6255.0,4047.0,521.25,6.258146400436675,False
Madhya Pradesh,vidisha,2025,4,670,119,42,478.0,2042.0,8486.0,5753.0,831,16759.0,7795.0,8964.0,181.27906976744185,5.205538863066014,False
Madhya Pradesh,vidisha,2025,5,209,43,15,408.0,1739.0,8890.0,6068.0,267,17105.0,7807.0,9298.0,487.9375,6.192234669445299,False
Madhya Pradesh,vidisha,2025,7,1227,626,58,1335.0,4477.0,13882.0,11238.0,1911,30932.0,15715.0,15217.0,266.35593220338984,5.5885808500522165,False
Madhya Pradesh,vidisha,2025,9,2295,710,17,866.0,3610.0,5445.0,6228.0,3022,16149.0,9838.0,6311.0,546.5555555555555,6.3054639278771365,False
Madhya Pradesh,vidisha,2025,10,720,170,14,321.0,2215.0,2436.0,2597.0,904,7569.0,4812.0,2757.0,320.8,5.773930234558283,False
Madhya Pradesh,vidisha,2025,11,1303,266,13,604.0,3965.0,4617.0,4907.0,1582,14093.0,8872.0,5221.0,633.7142857142857,6.453174953880595,False
Madhya Pradesh,vidisha,2025,12,1432,245,11,875.0,4663.0,6255.0,6820.0,1688,18613.0,11483.0,7130.0,956.9166666666666,6.864760787409281,False
Maharashtra,ahmadnagar,2025,4,71,15,10,0.0,0.0,9916.0,19598.0,96,29514.0,19598.0,9916.0,1781.6363636363637,7.485848650701146,False
Maharashtra,ahmadnagar,2025,7,182,158,28,0.0,0.0,15730.0,28103.0,368,43833.0,28103.0,15730.0,969.0689655172414,6.8773671674414345,False
Maharashtra,ahmadnagar,2025,9,2219,1281,33,1416.0,9843.0,51495.0,13090.0,3533,75844.0,22933.0,52911.0,674.5,6.515453157400254,False
Maharashtra,ahmadnagar,2025,10,1344,329,20,830.0,26029.0,12121.0,16929.0,1693,55909.0,42958.0,12951.0,2045.6190476190477,7.623944465566762,False
Maharashtra,ahmadnagar,2025,11,1742,396,57,1790.0,87571.0,19381.0,27525.0,2195,136267.0,115096.0,21171.0,1984.4137931034484,7.593582631398261,False
Maharashtra,ahmadnagar,2025,12,4105,328,5,1758.0,30922.0,22012.0,24556.0,4438,79248.0,55478.0,23770.0,9246.333333333334,9.132090500655126,True
Maharashtra,akola,2025,7,390,205,42,0.0,0.0,7373.0,16518.0,637,23891.0,16518.0,7373.0,384.13953488372096,5.953605696895929,False
Maharashtra,akola,2025,9,1263,241,0,476.0,3177.0,11846.0,8238.0,1504,23737.0,11415.0,12322.0,11415.0,9.342771159156673,True
Maharashtra,akola,2025,10,668,74,4,285.0,5505.0,3001.0,11388.0,746,20179.0,16893.0,3286.0,3378.6,8.125512638278689,False
Maharashtra,akola,2025,11,943,119,2,518.0,22343.0,4538.0,20304.0,1064,47703.0,42647.0,5056.0,14215.666666666666,9.562170264251716,True
Maharashtra,akola,2025,12,685,54,1,503.0,7158.0,5792.0,10465.0,740,23918.0,17623.0,6295.0,8811.5,9.083926447120524,True
Maharashtra,amravati,2025,6,280,77,11,168.0,835.0,10902.0,28162.0,368,40067.0,28997.0,11070.0,2416.4166666666665,7.7904547558612025,False
Maharashtra,amravati,2025,7,523,148,13,312.0,1704.0,13907.0,32578.0,684,48501.0,34282.0,14219.0,2448.714285714286,7.803726678662555,False
Maharashtra,amravati,2025,9,1840,431,19,826.0,5115.0,23920.0,14096.0,2290,43957.0,19211.0,24746.0,960.55,6.868546565756856,False
Maharashtra,amravati,2025,10,903,123,18,501.0,9593.0,5578.0,19442.0,1044,35114.0,29035.0,6079.0,1528.157894736842,7.332472467266388,False
Maharashtra,amravati,2025,11,1068,135,44,926.0,30274.0,10149.0,34238.0,1247,75587.0,64512.0,11075.0,1433.6,7.268641343692334,False
Maharashtra,amravati,2025,12,1081,95,2,949.0,11584.0,11556.0,20961.0,1178,45050.0,32545.0,12505.0,10848.333333333334,9.291858913148438,True
Maharashtra,aurangabad,2025,3,196,103,46,869.0,12110.0,12305.0,22573.0,345,47857.0,34683.0,13174.0,737.936170212766,6.605211544028061,False
Maharashtra,aurangabad,2025,4,584,154,53,261.0,1965.0,8530.0,19188.0,791,29944.0,21153.0,8791.0,391.72222222222223,5.973102548274789,False
Maharashtra,aurangabad,2025,7,2262,1549,24,146.0,1026.0,19417.0,31990.0,3835,52579.0,33016.0,19563.0,1320.64,7.1866286686525225,False
Maharashtra,aurangabad,2025,9,3701,1738,7,1112.0,8129.0,20293.0,17919.0,5446,47453.0,26048.0,21405.0,3256.0,8.088561805276234,False
Maharashtra,aurangabad,2025,10,1738,550,140,594.0,17159.0,5568.0,18404.0,2428,41725.0,35563.0,6162.0,252.21985815602838,5.534258115930937,False
Maharashtra,aurangabad,2025,11,2484,784,107,1296.0,37335.0,10992.0,28699.0,3375,78322.0,66034.0,12288.0,611.425925925926,6.417427997841587,False
Maharashtra,aurangabad,2025,12,1890,390,14,1441.0,18038.0,15139.0,20575.0,2294,55193.0,38613.0,16580.0,2574.2,7.853682479984598,False
Maharashtra,beed,2025,4,379,52,19,232.0,2441.0,7143.0,15461.0,450,25277.0,17902.0,7375.0,895.1,6.798052013890174,False
Maharashtra,beed,2025,5,366,63,15,257.0,2404.0,7026.0,17103.0,444,26790.0,19507.0,7283.0,1219.1875,7.106759814443021,False
Maharashtra,beed,2025,6,659,294,46,369.0,2267.0,8910.0,15395.0,999,26941.0,17662.0,9279.0,375.78723404255317,5.93168066219874,False
Maharashtra,beed,2025,7,1472,739,72,476.0,2617.0,13120.0,20075.0,2283,36288.0,22692.0,13596.0,310.8493150684931,5.742520106620491,False
Maharashtra,beed,2025,9,1682,803,25,1246.0,6953.0,23307.0,8566.0,2510,40072.0,15519.0,24553.0,596.8846153846154,6.3933977844713725,False
Maharashtra,beed,2025,10,985,230,7,687.0,25235.0,4712.0,10538.0,1222,41172.0,35773.0,5399.0,4471.625,8.405730763566943,True
Maharashtra,beed,2025,11,1333,292,68,1426.0,54120.0,8314.0,12885.0,1693,76745.0,67005.0,9740.0,971.0869565217391,6.879445261901122,False
Maharashtra,beed,2025,12,947,96,18,1447.0,17168.0,11957.0,10755.0,1061,41327.0,27923.0,13404.0,1469.6315789473683,7.293447233043992,False
Maharashtra,bhandara,2025,9,587,36,2,340.0,2517.0,7033.0,4497.0,625,14387.0,7014.0,7373.0,2338.0,7.757478766584179,False
Maharashtra,bhandara,2025,10,247,6,2,161.0,5823.0,2113.0,7671.0,255,15768.0,13494.0,2274.0,4498.0,8.411610428841172,True
Maharashtra,bhandara,2025,11,450,7,2,275.0,10269.0,3594.0,9549.0,459,23687.0,19818.0,3869.0,6606.0,8.795884972029885,True
Maharashtra,bhandara,2025,12,500,5,0,284.0,4402.0,4185.0,6251.0,505,15122.0,10653.0,4469.0,10653.0,9.273690687476945,True
Maharashtra,buldhana,2025,6,306,51,11,0.0,0.0,5752.0,13581.0,368,19333.0,13581.0,5752.0,1131.75,7.032403583547247,False
Maharashtra,buldhana,2025,7,1103,276,83,92.0,849.0,8661.0,15706.0,1462,25308.0,16555.0,8753.0,197.08333333333334,5.288687817572193,False
Maharashtra,buldhana,2025,9,2144,523,19,739.0,5326.0,20170.0,9806.0,2686,36041.0,15132.0,20909.0,756.6,6.6301555418718685,False
Maharashtra,buldhana,2025,10,978,133,3,320.0,15804.0,3519.0,13544.0,1114,33187.0,29348.0,3839.0,7337.0,8.900821604915228,True
Maharashtra,buldhana,2025,11,1089,125,12,663.0,54166.0,6240.0,26383.0,1226,87452.0,80549.0,6903.0,6196.076923076923,8.731832995839227,True
Maharashtra,buldhana,2025,12,1085,80,13,747.0,12653.0,7684.0,12811.0,1178,33895.0,25464.0,8431.0,1818.857142857143,7.506513284054473,False
Maharashtra,chandrapur,2025,4,193,18,10,31.0,410.0,5339.0,13857.0,221,19637.0,14267.0,5370.0,1297.0,7.168579897264035,False
Maharashtra,chandrapur,2025,6,198,24,10,154.0,1367.0,6704.0,18292.0,232,26517.0,19659.0,6858.0,1787.1818181818182,7.488954638584734,False
Maharashtra,chandrapur,2025,7,306,86,11,159.0,1469.0,7025.0,14987.0,403,23640.0,16456.0,7184.0,1371.3333333333333,7.224267733101795,False
Maharashtra,chandrapur,2025,9,1204,113,26,470.0,4554.0,9371.0,8531.0,1343,22926.0,13085.0,9841.0,484.6296296296296,6.185446254419337,False
